"SCAPTION(지점명)","SECTIME(년월일시분)","S00A(풍향)","S00A_S(풍향)","S01A(풍속)","S02A(기온)","S03M(강수)","S04A(강수유무)","S05A(습도)","S06M(일사)","S07M(일조)"
"[서] 도봉",20170102182400,279.5,"서",1.29999995231628,7.19999980926514,0,0,66.8000030517578,0,0
"[서] 도봉",20170102182500,298.100006103516,"서북서",1.29999995231628,7.19999980926514,0,0,66.8000030517578,0,0
"[서] 도봉",20170102182600,232.199996948242,"남서",0.800000011920929,7.19999980926514,0,0,66.8000030517578,0,0
"[서] 도봉",20170102182700,284,"서북서",0.899999976158142,7.19999980926514,0,0,66.8000030517578,0,0
"[서] 도봉",20170102182800,316.600006103516,"북서",1.29999995231628,7.19999980926514,0,0,66.9000015258789,0,0
"[서] 도봉",20170102182900,311.600006103516,"북서",1.20000004768372,7.19999980926514,0,0,66.8000030517578,0,0
"[서] 도봉",20170102183000,282.700012207031,"서북서",1.29999995231628,7.09999990463257,0,0,66.8000030517578,0,0
"[서] 도봉",20170102183100,174.699996948242,"남",0.899999976158142,7.09999990463257,0,0,66.9000015258789,0,0
"[서] 도봉",20170102183200,333.299987792969,"북북서",1.5,7.09999990463257,0,0,66.8000030517578,0,0
"[서] 도봉",20170102183300,309.600006103516,"북서",0.899999976158142,7.09999990463257,0,0,66.6999969482422,0,0
"[서] 도봉",20170102183400,279.5,"서",0.699999988079071,7.09999990463257,0,0,66.6999969482422,0,0
"[서] 도봉",20170102183500,212.5,"남남서",0.200000002980232,7,0,0,66.8000030517578,0,0
"[서] 도봉",20170102183600,263,"서",0.5,7,0,0,66.9000015258789,0,0
"[서] 도봉",20170102183700,359.600006103516,"북",0.100000001490116,7,0,0,67,0,0
"[서] 도봉",20170102183800,354.600006103516,"북",0.300000011920929,7,0,0,67.0999984741211,0,0
"[서] 도봉",20170102183900,0,"북",0,7,0,0,67.3000030517578,0,0
"[서] 도봉",20170102184000,235.5,"남서",0.300000011920929,7,0,0,67.3000030517578,0,0
"[서] 도봉",20170102184100,182.5,"남",0.200000002980232,7,0,0,67.4000015258789,0,0
"[서] 도봉",20170102184200,151.699996948242,"남남동",0.300000011920929,6.90000009536743,0,0,67.3000030517578,0,0
"[서] 도봉",20170102184300,88,"동",0.100000001490116,6.90000009536743,0,0,67.5999984741211,0,0
"[서] 도봉",20170102184400,299.5,"서북서",0.300000011920929,6.80000019073486,0,0,67.8000030517578,0,0
"[서] 도봉",20170102184500,0,"북",0,6.80000019073486,0,0,68.0999984741211,0,0
"[서] 도봉",20170102184600,0,"북",0,6.80000019073486,0,0,68.0999984741211,0,0
"[서] 도봉",20170102184700,302,"서북서",1.5,6.80000019073486,0,0,68.3000030517578,0,0
"[서] 도봉",20170102184800,13.8000001907349,"북북동",1,6.80000019073486,0,0,68.3000030517578,0,0
"[서] 도봉",20170102184900,333.200012207031,"북북서",0.899999976158142,6.80000019073486,0,0,68.4000015258789,0,0
"[서] 도봉",20170102185000,292.899993896484,"서북서",1.5,6.80000019073486,0,0,68.5999984741211,0,0
"[서] 도봉",20170102185100,298.399993896484,"서북서",2.09999990463257,6.80000019073486,0,0,68.8000030517578,0,0
"[서] 도봉",20170102185200,311,"북서",0.5,6.90000009536743,0,0,68.8000030517578,0,0
"[서] 도봉",20170102185300,0,"북",0.100000001490116,6.80000019073486,0,0,68.9000015258789,0,0
"[서] 도봉",20170102185400,0,"북",0,6.80000019073486,0,0,69,0,0
"[서] 도봉",20170102185500,0,"북",0,6.80000019073486,0,0,69.0999984741211,0,0
"[서] 도봉",20170102185600,0,"북",0,6.80000019073486,0,0,69.3000030517578,0,0
"[서] 도봉",20170102185700,0,"북",0,6.80000019073486,0,0,69.4000015258789,0,0
"[서] 도봉",20170102185800,0,"북",0,6.69999980926514,0,0,69.5,0,0
"[서] 도봉",20170102185900,292,"서북서",1.5,6.69999980926514,0,0,69.6999969482422,0,0
"[서] 도봉",20170102190000,267.799987792969,"서",1.20000004768372,6.69999980926514,0,0,69.9000015258789,0,0
"[서] 도봉",20170102190100,288.200012207031,"서북서",1.29999995231628,6.69999980926514,0,0,70,0,0
"[서] 도봉",20170102190200,6.19999980926514,"북",1,6.80000019073486,0,0,70,0,0
"[서] 도봉",20170102190300,328.299987792969,"북북서",0.5,6.80000019073486,0,0,69.8000030517578,0,0
"[서] 도봉",20170102190400,326.299987792969,"북북서",1.10000002384186,6.69999980926514,0,0,69.6999969482422,0,0
"[서] 도봉",20170102190500,291.399993896484,"서북서",0.600000023841858,6.59999990463257,0,0,69.6999969482422,0,0
"[서] 도봉",20170102190600,287.899993896484,"서북서",0.300000011920929,6.59999990463257,0,0,69.6999969482422,0,0
"[서] 도봉",20170102190700,4.80000019073486,"북",0.300000011920929,6.59999990463257,0,0,69.9000015258789,0,0
"[서] 도봉",20170102190800,325.299987792969,"북서",0.699999988079071,6.59999990463257,0,0,70.1999969482422,0,0
"[서] 도봉",20170102190900,8.69999980926514,"북",0.699999988079071,6.69999980926514,0,0,70.3000030517578,0,0
"[서] 도봉",20170102191000,258.799987792969,"서",0.200000002980232,6.80000019073486,0,0,69.8000030517578,0,0
"[서] 도봉",20170102191100,238.600006103516,"서남서",0.400000005960464,6.80000019073486,0,0,69.5999984741211,0,0
"[서] 도봉",20170102191200,0,"북",0,6.80000019073486,0,0,69.4000015258789,0,0
"[서] 도봉",20170102191300,156.100006103516,"남남동",0.200000002980232,6.69999980926514,0,0,69.5,0,0
"[서] 도봉",20170102191400,257.5,"서남서",0.600000023841858,6.69999980926514,0,0,69.8000030517578,0,0
"[서] 도봉",20170102191500,347.799987792969,"북북서",0.300000011920929,6.69999980926514,0,0,69.5999984741211,0,0
"[서] 도봉",20170102191600,292.100006103516,"서북서",1,6.69999980926514,0,0,69.6999969482422,0,0
"[서] 도봉",20170102191700,338.700012207031,"북북서",0.400000005960464,6.69999980926514,0,0,69.5999984741211,0,0
"[서] 도봉",20170102191800,327.200012207031,"북북서",0.699999988079071,6.59999990463257,0,0,69.6999969482422,0,0
"[서] 도봉",20170102191900,1.10000002384186,"북",0.400000005960464,6.69999980926514,0,0,69.8000030517578,0,0
"[서] 도봉",20170102192000,61.2999992370605,"동북동",0.200000002980232,6.69999980926514,0,0,69.6999969482422,0,0
"[서] 도봉",20170102192100,169.600006103516,"남",0.300000011920929,6.69999980926514,0,0,69.6999969482422,0,0
"[서] 도봉",20170102192200,250.199996948242,"서남서",0.300000011920929,6.59999990463257,0,0,69.6999969482422,0,0
"[서] 도봉",20170102192300,323.899993896484,"북서",0.400000005960464,6.59999990463257,0,0,70.0999984741211,0,0
"[서] 도봉",20170102192400,348.600006103516,"북북서",0.600000023841858,6.59999990463257,0,0,70.1999969482422,0,0
"[서] 도봉",20170102192500,0,"북",0,6.59999990463257,0,0,70,0,0
"[서] 도봉",20170102192600,0,"북",0,6.5,0,0,70.0999984741211,0,0
"[서] 도봉",20170102192700,0,"북",0,6.5,0,0,70.5,0,0
"[서] 도봉",20170102192800,0,"북",0,6.5,0,0,70.5,0,0
"[서] 도봉",20170102192900,0,"북",0,6.5,0,0,70.5999984741211,0,0
"[서] 도봉",20170102193000,0,"북",0,6.40000009536743,0,0,70.8000030517578,0,0
"[서] 도봉",20170102193100,107.099998474121,"동남동",0.300000011920929,6.40000009536743,0,0,71,0,0
"[서] 도봉",20170102193200,221.699996948242,"남서",0.400000005960464,6.30000019073486,0,0,71.0999984741211,0,0
"[서] 도봉",20170102193300,172.100006103516,"남",0.100000001490116,6.19999980926514,0,0,71.5999984741211,0,0
"[서] 도봉",20170102193400,258,"서남서",0.300000011920929,6.30000019073486,0,0,71.8000030517578,0,0
"[서] 도봉",20170102193500,0,"북",0,6.30000019073486,0,0,71.8000030517578,0,0
"[서] 도봉",20170102193600,0,"북",0,6.30000019073486,0,0,71.8000030517578,0,0
"[서] 도봉",20170102193700,0,"북",0,6.30000019073486,0,0,71.9000015258789,0,0
"[서] 도봉",20170102193800,0,"북",0.100000001490116,6.19999980926514,0,0,72,0,0
"[서] 도봉",20170102193900,305.200012207031,"북서",0.400000005960464,6.19999980926514,0,0,72.4000015258789,0,0
"[서] 도봉",20170102194000,334.700012207031,"북북서",0.600000023841858,6.30000019073486,0,0,72.3000030517578,0,0
"[서] 도봉",20170102194100,337.600006103516,"북북서",0.100000001490116,6.19999980926514,0,0,72.1999969482422,0,0
"[서] 도봉",20170102194200,315.399993896484,"북서",0.200000002980232,6.09999990463257,0,0,72.4000015258789,0,0
"[서] 도봉",20170102194300,318.899993896484,"북서",0.200000002980232,6,0,0,72.5,0,0
"[서] 도봉",20170102194400,306.100006103516,"북서",0.800000011920929,5.90000009536743,0,0,72.9000015258789,0,0
"[서] 도봉",20170102194500,0,"북",0,5.90000009536743,0,0,72.9000015258789,0,0
"[서] 도봉",20170102194600,0,"북",0,5.69999980926514,0,0,73.0999984741211,0,0
"[서] 도봉",20170102194700,0,"북",0,5.69999980926514,0,0,73.5999984741211,0,0
"[서] 도봉",20170102194800,0,"북",0,5.59999990463257,0,0,73.9000015258789,0,0
"[서] 도봉",20170102194900,0,"북",0,5.59999990463257,0,0,74.1999969482422,0,0
"[서] 도봉",20170102195000,0,"북",0,5.59999990463257,0,0,74.3000030517578,0,0
"[서] 도봉",20170102195100,0,"북",0,5.5,0,0,74.4000015258789,0,0
"[서] 도봉",20170102195200,316.899993896484,"북서",0.300000011920929,5.59999990463257,0,0,74.9000015258789,0,0
"[서] 도봉",20170102195300,327.600006103516,"북북서",0.200000002980232,5.69999980926514,0,0,74.6999969482422,0,0
"[서] 도봉",20170102195400,0,"북",0,5.59999990463257,0,0,74.6999969482422,0,0
"[서] 도봉",20170102195500,326.799987792969,"북북서",0.200000002980232,5.69999980926514,0,0,74.9000015258789,0,0
"[서] 도봉",20170102195600,308.200012207031,"북서",0.800000011920929,5.69999980926514,0,0,74.5999984741211,0,0
"[서] 도봉",20170102195700,244.5,"서남서",0.5,5.59999990463257,0,0,74.8000030517578,0,0
"[서] 도봉",20170102195800,240.899993896484,"서남서",0.200000002980232,5.59999990463257,0,0,74.8000030517578,0,0
"[서] 도봉",20170102195900,0,"북",0,5.5,0,0,74.9000015258789,0,0
"[서] 도봉",20170102200000,0,"북",0,5.30000019073486,0,0,75,0,0
"[서] 도봉",20170102200100,0,"북",0,5.30000019073486,0,0,75.3000030517578,0,0
"[서] 도봉",20170102200200,0,"북",0,5.19999980926514,0,0,75.5999984741211,0,0
"[서] 도봉",20170102200300,258.899993896484,"서",1.29999995231628,5.40000009536743,0,0,76.5,0,0
"[서] 도봉",20170102200400,284.100006103516,"서북서",0.800000011920929,5.59999990463257,0,0,76.1999969482422,0,0
"[서] 도봉",20170102200500,0,"북",0,5.59999990463257,0,0,75.6999969482422,0,0
"[서] 도봉",20170102200600,0,"북",0,5.5,0,0,75.6999969482422,0,0
"[서] 도봉",20170102200700,0,"북",0,5.59999990463257,0,0,75.9000015258789,0,0
"[서] 도봉",20170102200800,310,"북서",0.5,5.69999980926514,0,0,75.8000030517578,0,0
"[서] 도봉",20170102200900,23,"북북동",0.100000001490116,5.69999980926514,0,0,75.5,0,0
"[서] 도봉",20170102201000,0,"북",0.100000001490116,5.59999990463257,0,0,75.4000015258789,0,0
"[서] 도봉",20170102201100,0,"북",0,5.59999990463257,0,0,75.5,0,0
"[서] 도봉",20170102201200,267.899993896484,"서",0.600000023841858,5.59999990463257,0,0,75.5999984741211,0,0
"[서] 도봉",20170102201300,273.399993896484,"서",0.400000005960464,5.5,0,0,75.5999984741211,0,0
"[서] 도봉",20170102201400,0,"북",0,5.40000009536743,0,0,75.5,0,0
"[서] 도봉",20170102201500,0,"북",0,5.30000019073486,0,0,75.8000030517578,0,0
"[서] 도봉",20170102201600,304.100006103516,"북서",0.200000002980232,5.30000019073486,0,0,76.0999984741211,0,0
"[서] 도봉",20170102201700,298.5,"서북서",1.10000002384186,5.40000009536743,0,0,76.3000030517578,0,0
"[서] 도봉",20170102201800,320.700012207031,"북서",0.200000002980232,5.40000009536743,0,0,76.0999984741211,0,0
"[서] 도봉",20170102201900,0,"북",0,5.5,0,0,76.3000030517578,0,0
"[서] 도봉",20170102202000,311.399993896484,"북서",0.300000011920929,5.5,0,0,76,0,0
"[서] 도봉",20170102202100,265.299987792969,"서",0.400000005960464,5.5,0,0,76.1999969482422,0,0
"[서] 도봉",20170102202200,261.100006103516,"서",0.699999988079071,5.5,0,0,75.9000015258789,0,0
"[서] 도봉",20170102202300,249.399993896484,"서남서",0.300000011920929,5.5,0,0,76,0,0
"[서] 도봉",20170102202400,0,"북",0,5.40000009536743,0,0,75.8000030517578,0,0
"[서] 도봉",20170102202500,0,"북",0,5.30000019073486,0,0,76.0999984741211,0,0
"[서] 도봉",20170102202600,0,"북",0,5.30000019073486,0,0,76.1999969482422,0,0
"[서] 도봉",20170102202700,0,"북",0,5.19999980926514,0,0,76.3000030517578,0,0
"[서] 도봉",20170102202800,0,"북",0,5.09999990463257,0,0,76.0999984741211,0,0
"[서] 도봉",20170102202900,0,"북",0,4.90000009536743,0,0,76.4000015258789,0,0
"[서] 도봉",20170102203000,0,"북",0,4.90000009536743,0,0,77.0999984741211,0,0
"[서] 도봉",20170102203100,0,"북",0,4.90000009536743,0,0,77.1999969482422,0,0
"[서] 도봉",20170102203200,304.100006103516,"북서",0.899999976158142,5,0,0,77.5,0,0
"[서] 도봉",20170102203300,0,"북",0.100000001490116,5,0,0,77.4000015258789,0,0
"[서] 도봉",20170102203400,0,"북",0.100000001490116,4.90000009536743,0,0,77.4000015258789,0,0
"[서] 도봉",20170102203500,308.200012207031,"북서",0.600000023841858,4.90000009536743,0,0,77.8000030517578,0,0
"[서] 도봉",20170102203600,316.200012207031,"북서",0.300000011920929,5,0,0,78,0,0
"[서] 도봉",20170102203700,286.799987792969,"서북서",0.300000011920929,5.09999990463257,0,0,78.0999984741211,0,0
"[서] 도봉",20170102203800,0,"북",0,5.09999990463257,0,0,78.0999984741211,0,0
"[서] 도봉",20170102203900,309.899993896484,"북서",0.300000011920929,5.30000019073486,0,0,78.3000030517578,0,0
"[서] 도봉",20170102204000,0,"북",0,5.5,0,0,77.9000015258789,0,0
"[서] 도봉",20170102204100,0,"북",0,5.5,0,0,77.5,0,0
"[서] 도봉",20170102204200,0,"북",0,5.5,0,0,77.4000015258789,0,0
"[서] 도봉",20170102204300,0,"북",0,5.59999990463257,0,0,77.3000030517578,0,0
"[서] 도봉",20170102204400,0,"북",0,5.59999990463257,0,0,76.8000030517578,0,0
"[서] 도봉",20170102204500,0,"북",0,5.59999990463257,0,0,76.5999984741211,0,0
"[서] 도봉",20170102204600,0,"북",0,5.59999990463257,0,0,76.6999969482422,0,0
"[서] 도봉",20170102204700,0,"북",0,5.59999990463257,0,0,76.5999984741211,0,0
"[서] 도봉",20170102204800,0,"북",0,5.59999990463257,0,0,76.5,0,0
"[서] 도봉",20170102204900,0,"북",0,5.5,0,0,76.3000030517578,0,0
"[서] 도봉",20170102205000,0,"북",0,5.40000009536743,0,0,76.4000015258789,0,0
"[서] 도봉",20170102205100,0,"북",0,5.30000019073486,0,0,76.5999984741211,0,0
"[서] 도봉",20170102205200,0,"북",0,5.30000019073486,0,0,76.9000015258789,0,0
"[서] 도봉",20170102205300,0,"북",0,5.30000019073486,0,0,77.0999984741211,0,0
"[서] 도봉",20170102205400,0,"북",0,5.40000009536743,0,0,77.3000030517578,0,0
"[서] 도봉",20170102205500,0,"북",0,5.5,0,0,77.3000030517578,0,0
"[서] 도봉",20170102205600,0,"북",0,5.5,0,0,77,0,0
"[서] 도봉",20170102205700,0,"북",0,5.40000009536743,0,0,77.0999984741211,0,0
"[서] 도봉",20170102205800,0,"북",0,5.5,0,0,77.4000015258789,0,0
"[서] 도봉",20170102205900,0,"북",0,5.5,0,0,77.0999984741211,0,0
"[서] 도봉",20170102210000,0,"북",0,5.5,0,0,77,0,0
"[서] 도봉",20170102210100,0,"북",0,5.59999990463257,0,0,77.3000030517578,0,0
"[서] 도봉",20170102210200,0,"북",0,5.59999990463257,0,0,77.3000030517578,0,0
"[서] 도봉",20170102210300,0,"북",0,5.59999990463257,0,0,77.3000030517578,0,0
"[서] 도봉",20170102210400,0,"북",0,5.69999980926514,0,0,77.4000015258789,0,0
"[서] 도봉",20170102210500,0,"북",0,5.69999980926514,0,0,77.4000015258789,0,0
"[서] 도봉",20170102210600,0,"북",0,5.69999980926514,0,0,77.4000015258789,0,0
"[서] 도봉",20170102210700,0,"북",0,5.69999980926514,0,0,77.5999984741211,0,0
"[서] 도봉",20170102210800,0,"북",0,5.69999980926514,0,0,77.5,0,0
"[서] 도봉",20170102210900,0,"북",0,5.69999980926514,0,0,77.5999984741211,0,0
"[서] 도봉",20170102211000,0,"북",0,5.69999980926514,0,0,77.5,0,0
"[서] 도봉",20170102211100,0,"북",0,5.69999980926514,0,0,77.5,0,0
"[서] 도봉",20170102211200,0,"북",0,5.69999980926514,0,0,77.5,0,0
"[서] 도봉",20170102211300,0,"북",0,5.59999990463257,0,0,77.3000030517578,0,0
"[서] 도봉",20170102211400,0,"북",0,5.5,0,0,77.5,0,0
"[서] 도봉",20170102211500,0,"북",0,5.5,0,0,77.6999969482422,0,0
"[서] 도봉",20170102211600,0,"북",0,5.5,0,0,77.9000015258789,0,0
"[서] 도봉",20170102211700,0,"북",0,5.5,0,0,77.9000015258789,0,0
"[서] 도봉",20170102211800,0,"북",0,5.5,0,0,77.9000015258789,0,0
"[서] 도봉",20170102211900,0,"북",0,5.5,0,0,78,0,0
"[서] 도봉",20170102212000,0,"북",0,5.5,0,0,77.9000015258789,0,0
"[서] 도봉",20170102212100,0,"북",0,5.40000009536743,0,0,77.8000030517578,0,0
"[서] 도봉",20170102212200,330.700012207031,"북북서",1.10000002384186,5.40000009536743,0,0,77.9000015258789,0,0
"[서] 도봉",20170102212300,327.299987792969,"북북서",0.800000011920929,5.40000009536743,0,0,77.8000030517578,0,0
"[서] 도봉",20170102212400,341.200012207031,"북북서",1.10000002384186,5.40000009536743,0,0,77.9000015258789,0,0
"[서] 도봉",20170102212500,350.5,"북",1,5.40000009536743,0,0,77.9000015258789,0,0
"[서] 도봉",20170102212600,321.799987792969,"북서",0.699999988079071,5.30000019073486,0,0,77.9000015258789,0,0
"[서] 도봉",20170102212700,351.799987792969,"북",0.699999988079071,5.30000019073486,0,0,78,0,0
"[서] 도봉",20170102212800,311.100006103516,"북서",1.39999997615814,5.19999980926514,0,0,78,0,0
"[서] 도봉",20170102212900,326,"북서",0.5,5.19999980926514,0,0,78.1999969482422,0,0
"[서] 도봉",20170102213000,344.899993896484,"북북서",0.400000005960464,5.19999980926514,0,0,78.1999969482422,0,0
"[서] 도봉",20170102213100,328,"북북서",0.800000011920929,5.19999980926514,0,0,78.3000030517578,0,0
"[서] 도봉",20170102213200,322.299987792969,"북서",1.70000004768372,5.19999980926514,0,0,78.3000030517578,0,0
"[서] 도봉",20170102213300,347.600006103516,"북북서",1.39999997615814,5.30000019073486,0,0,78.4000015258789,0,0
"[서] 도봉",20170102213400,307.200012207031,"북서",1.60000002384186,5.30000019073486,0,0,78.0999984741211,0,0
"[서] 도봉",20170102213500,289.799987792969,"서북서",0.899999976158142,5.30000019073486,0,0,77.9000015258789,0,0
"[서] 도봉",20170102213600,328.700012207031,"북북서",0.800000011920929,5.30000019073486,0,0,77.5999984741211,0,0
"[서] 도봉",20170102213700,291.100006103516,"서북서",0.600000023841858,5.30000019073486,0,0,77.5999984741211,0,0
"[서] 도봉",20170102213800,344.299987792969,"북북서",1.70000004768372,5.30000019073486,0,0,77.1999969482422,0,0
"[서] 도봉",20170102213900,325.100006103516,"북서",0.899999976158142,5.19999980926514,0,0,77.1999969482422,0,0
"[서] 도봉",20170102214000,329,"북북서",0.600000023841858,5.19999980926514,0,0,77,0,0
"[서] 도봉",20170102214100,345,"북북서",1.10000002384186,5.09999990463257,0,0,76.9000015258789,0,0
"[서] 도봉",20170102214200,336.299987792969,"북북서",1.79999995231628,5.09999990463257,0,0,77,0,0
"[서] 도봉",20170102214300,315.399993896484,"북서",0.600000023841858,5.09999990463257,0,0,76.9000015258789,0,0
"[서] 도봉",20170102214400,308,"북서",0.899999976158142,5.09999990463257,0,0,76.6999969482422,0,0
"[서] 도봉",20170102214500,0,"북",0,5,0,0,76.6999969482422,0,0
"[서] 도봉",20170102214600,0,"북",0,5,0,0,76.8000030517578,0,0
"[서] 도봉",20170102214700,322.200012207031,"북서",0.699999988079071,5,0,0,77,0,0
"[서] 도봉",20170102214800,327.200012207031,"북북서",1,5,0,0,77.0999984741211,0,0
"[서] 도봉",20170102214900,322.100006103516,"북서",0.5,5,0,0,77,0,0
"[서] 도봉",20170102215000,304.600006103516,"북서",0.5,5,0,0,76.9000015258789,0,0
"[서] 도봉",20170102215100,310,"북서",0.699999988079071,4.90000009536743,0,0,77,0,0
"[서] 도봉",20170102215200,334,"북북서",1,5,0,0,77.0999984741211,0,0
"[서] 도봉",20170102215300,330.5,"북북서",2,5,0,0,76.9000015258789,0,0
"[서] 도봉",20170102215400,322.700012207031,"북서",1.39999997615814,5,0,0,77,0,0
"[서] 도봉",20170102215500,336.200012207031,"북북서",0.600000023841858,4.90000009536743,0,0,76.6999969482422,0,0
"[서] 도봉",20170102215600,341.600006103516,"북북서",0.899999976158142,4.80000019073486,0,0,76.9000015258789,0,0
"[서] 도봉",20170102215700,328.799987792969,"북북서",0.600000023841858,4.80000019073486,0,0,77,0,0
"[서] 도봉",20170102215800,336.5,"북북서",0.699999988079071,4.80000019073486,0,0,77.0999984741211,0,0
"[서] 도봉",20170102215900,343.299987792969,"북북서",1.60000002384186,4.80000019073486,0,0,77.1999969482422,0,0
"[서] 도봉",20170102220000,333.200012207031,"북북서",1.39999997615814,4.90000009536743,0,0,77.0999984741211,0,0
"[서] 도봉",20170102220100,309.399993896484,"북서",1.70000004768372,4.90000009536743,0,0,76.6999969482422,0,0
"[서] 도봉",20170102220200,327.700012207031,"북북서",1.29999995231628,4.90000009536743,0,0,76.5,0,0
"[서] 도봉",20170102220300,315.100006103516,"북서",1.79999995231628,4.90000009536743,0,0,76.1999969482422,0,0
"[서] 도봉",20170102220400,336,"북북서",1.20000004768372,4.90000009536743,0,0,76,0,0
"[서] 도봉",20170102220500,315,"북서",1.60000002384186,4.90000009536743,0,0,76,0,0
"[서] 도봉",20170102220600,331.799987792969,"북북서",1.60000002384186,4.90000009536743,0,0,75.8000030517578,0,0
"[서] 도봉",20170102220700,321.700012207031,"북서",0.800000011920929,4.90000009536743,0,0,75.5999984741211,0,0
"[서] 도봉",20170102220800,324.399993896484,"북서",1.29999995231628,4.90000009536743,0,0,75.5,0,0
"[서] 도봉",20170102220900,295,"서북서",1.5,4.90000009536743,0,0,75.4000015258789,0,0
"[서] 도봉",20170102221000,312.5,"북서",1.20000004768372,4.90000009536743,0,0,75.3000030517578,0,0
"[서] 도봉",20170102221100,317.600006103516,"북서",2.09999990463257,4.90000009536743,0,0,75,0,0
"[서] 도봉",20170102221200,316.899993896484,"북서",1.5,4.90000009536743,0,0,74.6999969482422,0,0
"[서] 도봉",20170102221300,305.899993896484,"북서",1.29999995231628,4.90000009536743,0,0,74.4000015258789,0,0
"[서] 도봉",20170102221400,308.100006103516,"북서",1.5,4.90000009536743,0,0,74.0999984741211,0,0
"[서] 도봉",20170102221500,200.800003051758,"남남서",0.200000002980232,4.80000019073486,0,0,73.9000015258789,0,0
"[서] 도봉",20170102221600,253.600006103516,"서남서",0.100000001490116,4.80000019073486,0,0,73.8000030517578,0,0
"[서] 도봉",20170102221700,317,"북서",0.5,4.80000019073486,0,0,73.6999969482422,0,0
"[서] 도봉",20170102221800,264.5,"서",0.899999976158142,4.80000019073486,0,0,73.5999984741211,0,0
"[서] 도봉",20170102221900,317.600006103516,"북서",0.200000002980232,4.69999980926514,0,0,73.5,0,0
"[서] 도봉",20170102222000,339.100006103516,"북북서",1.60000002384186,4.69999980926514,0,0,73.5,0,0
"[서] 도봉",20170102222100,283.200012207031,"서북서",0.300000011920929,4.69999980926514,0,0,73.3000030517578,0,0
"[서] 도봉",20170102222200,0,"북",0,4.69999980926514,0,0,73.1999969482422,0,0
"[서] 도봉",20170102222300,0,"북",0,4.69999980926514,0,0,73.1999969482422,0,0
"[서] 도봉",20170102222400,0,"북",0,4.69999980926514,0,0,73.0999984741211,0,0
"[서] 도봉",20170102222500,0,"북",0,4.59999990463257,0,0,72.9000015258789,0,0
"[서] 도봉",20170102222600,0,"북",0,4.59999990463257,0,0,72.5999984741211,0,0
"[서] 도봉",20170102222700,0,"북",0,4.5,0,0,72.4000015258789,0,0
"[서] 도봉",20170102222800,0,"북",0,4.40000009536743,0,0,72.5,0,0
"[서] 도봉",20170102222900,0,"북",0,4.40000009536743,0,0,72.5,0,0
"[서] 도봉",20170102223000,317.100006103516,"북서",0.5,4.30000019073486,0,0,72.5999984741211,0,0
"[서] 도봉",20170102223100,295.899993896484,"서북서",1.29999995231628,4.30000019073486,0,0,72.6999969482422,0,0
"[서] 도봉",20170102223200,348.700012207031,"북북서",1,4.40000009536743,0,0,72.4000015258789,0,0
"[서] 도봉",20170102223300,2.40000009536743,"북",1,4.40000009536743,0,0,72.1999969482422,0,0
"[서] 도봉",20170102223400,352,"북",0.899999976158142,4.40000009536743,0,0,72.1999969482422,0,0
"[서] 도봉",20170102223500,337.600006103516,"북북서",0.899999976158142,4.40000009536743,0,0,72.0999984741211,0,0
"[서] 도봉",20170102223600,352.299987792969,"북",1.10000002384186,4.40000009536743,0,0,71.9000015258789,0,0
"[서] 도봉",20170102223700,345,"북북서",1.89999997615814,4.30000019073486,0,0,71.6999969482422,0,0
"[서] 도봉",20170102223800,331.899993896484,"북북서",2.20000004768372,4.30000019073486,0,0,71.9000015258789,0,0
"[서] 도봉",20170102223900,323.600006103516,"북서",1.5,4.30000019073486,0,0,71.6999969482422,0,0
"[서] 도봉",20170102224000,344.200012207031,"북북서",1.5,4.40000009536743,0,0,71.8000030517578,0,0
"[서] 도봉",20170102224100,335.600006103516,"북북서",1.89999997615814,4.40000009536743,0,0,71.5999984741211,0,0
"[서] 도봉",20170102224200,332.299987792969,"북북서",2.09999990463257,4.40000009536743,0,0,71.5999984741211,0,0
"[서] 도봉",20170102224300,318.899993896484,"북서",1.39999997615814,4.30000019073486,0,0,71.4000015258789,0,0
"[서] 도봉",20170102224400,326.299987792969,"북북서",1,4.19999980926514,0,0,71.3000030517578,0,0
"[서] 도봉",20170102224500,292.799987792969,"서북서",1.60000002384186,4.19999980926514,0,0,71.5999984741211,0,0
"[서] 도봉",20170102224600,278.700012207031,"서",0.899999976158142,4.19999980926514,0,0,71.5999984741211,0,0
"[서] 도봉",20170102224700,297.399993896484,"서북서",1.39999997615814,4.09999990463257,0,0,71.5999984741211,0,0
"[서] 도봉",20170102224800,294.799987792969,"서북서",1.89999997615814,4.09999990463257,0,0,71.9000015258789,0,0
"[서] 도봉",20170102224900,283.100006103516,"서북서",1.10000002384186,4.09999990463257,0,0,72,0,0
"[서] 도봉",20170102225000,278.100006103516,"서",1,4.09999990463257,0,0,72.4000015258789,0,0
"[서] 도봉",20170102225100,209.300003051758,"남남서",0.600000023841858,4,0,0,72.4000015258789,0,0
"[서] 도봉",20170102225200,272.100006103516,"서",0.899999976158142,3.90000009536743,0,0,72.5,0,0
"[서] 도봉",20170102225300,287.899993896484,"서북서",0.699999988079071,3.79999995231628,0,0,72.8000030517578,0,0
"[서] 도봉",20170102225400,294.899993896484,"서북서",0.400000005960464,3.79999995231628,0,0,73,0,0
"[서] 도봉",20170102225500,274.200012207031,"서",0.600000023841858,3.79999995231628,0,0,73.1999969482422,0,0
"[서] 도봉",20170102225600,283.399993896484,"서북서",0.400000005960464,3.70000004768372,0,0,73.5,0,0
